region	0.29918574136569076
choose	0.48427425659880663
stare	0.21378633755401777
mention	0.47828578143296085
morning	0.29500319215003223
attempt	0.342816660252539
discuss	0.36911209560672475
help	0.3597964092813227
improve	0.4334769630899805
eat	0.3044242067740621
existence	0.22591769964676156
sample	0.3250416924407139
price	0.33884037257502087
look_like	0.39871419819082776
fear	0.41578660171033666
explain	0.32033576683204834
feed	0.33788967454513374
gun	0.20812084798475394
century	0.2970874305787501
friend	0.39524447602671187
